Modern Robotics:  Mechanics, Planning, and Control Specialization;This Specialization provides a rigorous treatment of spatial motion and the dynamics of rigid bodies, employing representations from modern screw theory and the product of exponentials formula. Students with a freshman-level engineering background will quickly learn to apply these tools to analysis, planning, and control of robot motion. Students' understanding of the mathematics of robotics will be solidified by writing robotics software. Students will test their software on a free state-of-the-art cross-platform robot simulator, allowing each student to have an authentic robot programming experience with industrial robot manipulators and mobile robots without purchasing expensive robot hardware. It is highly recommended that Courses 1-6 of the Specialization are taken in order, since the material builds on itself.;Kevin LynchProfessorMechanical Engineering20,275 Learners6 Courses, Northwestern UniversityNorthwestern University is a private research and teaching university with campuses in Evanston and Chicago, Illinois, and Doha, Qatar. Northwestern combines innovative teaching and pioneering research in a highly collaborative environment that transcends traditional academic boundaries.;Modern Robotics, Course 1:  Foundations of Robot Motion, Modern Robotics, Course 2:  Robot Kinematics, Modern Robotics, Course 3:  Robot Dynamics, Modern Robotics, Course 4:  Robot Motion Planning and Control;4.8;
Software Development Lifecycle Specialization;This Specialization is designed for people who are new to software engineering. It's also for those who have already developed software, but wish to gain a deeper understanding of the underlying context and theory of software development practices.At the end of this Specialization, we expect learners to be able to:1.) Build high-quality and secure software using SDLC methodologies such as agile, lean, and traditional/waterfall.2.) Analyze a software development team's SDLC methodology and make recommendations for improvements.3.) Compare and contrast software development methodologies with respect to environmental, organizational, and product constraints.;Praveen MittalAdjunct ProfessorCollege of Science and Engineering30,819 Learners3 Courses, Kevin WendtDirector of Graduate Studies, Software EngineeringDepartment of Computer Science and Engineering 17,855 Learners5 Courses, University of MinnesotaThe University of Minnesota is among the largest public research universities in the country, offering undergraduate, graduate, and professional students a multitude of opportunities for study and research. Located at the heart of one of the nationâs most vibrant, diverse metropolitan communities, students on the campuses in Minneapolis and St. Paul benefit from extensive partnerships with world-renowned health centers, international corporations, government agencies, and arts, nonprofit, and public service organizations.;Software Development Processes and Methodologies, Agile Software Development, Lean Software Development, Engineering Practices for Building Quality Software;4.5;
Excel/VBA for Creative Problem Solving, Part 1;"Excel/VBA for Creative Problem Solving, Part 1" is aimed at learners who are seeking to augment, expand, optimize, and increase the efficiency of their Excel spreadsheet skills by tapping into the powerful programming, automation, and customization capabilities available with Visual Basic for Applications (VBA).  This course is the first part of a three-part series and Specialization that focuses on the application of computing techniques in Excel/VBA to solve problems.  In this course (Part 1), you will: 1) create macros to automate procedures in Excel, 2) define your own user-defined functions, 3) create basic subroutines to interface with the user, 4) learn the basic programming structures in VBA, and 5) automate Excelâs Goal Seek and Solver tools and use numerical techniques to create âlive solutionsâ to solve targeting and optimization problems.New to computer programming?  The extremely intuitive and visual nature of VBA lends itself nicely to teaching and learning - what a fun way to learn to code!  No prior knowledge in programming nor advanced math skills are necessary yet seasoned programmers will pick up new and creative spreadsheet problem solving strategies.After you have learned the basics of VBA, each module will introduce foundational and broad problems inspired by situations that you might encounter in the real world.  To pass each module, you'll need to pass a mastery quiz and complete a problem solving assignment.  This course is unique in that the weekly assignments are completed in-application (i.e., on your own computer in Excel), providing you with valuable hands-on training.;Charlie NuttelmanTop InstructorSenior InstructorChemical and Biological Engineering58,440 Learners5 Courses, University of Colorado BoulderCU-Boulder is a dynamic community of scholars and learners on one of the most spectacular college campuses in the country. As one of 34 U.S. public institutions in the prestigious Association of American Universities (AAU), we have a proud tradition of academic excellence, with five Nobel laureates and more than 50 members of prestigious academic academies.;Macro recording, VBA procedures, and debugging, User-Defined VBA Functions, Exchanging Information Between Excel and VBA, Programming structures in VBA, (OPTIONAL) Numerical techniques and live solution strategies;4.8;
IBM z/OS Mainframe Practitioner Professional Certificate;This Professional Certificate is intended to provide the foundational skills required to launch a career in the enterprise platform that powers over 68% of worldwide transactions. Companies around the world are searching for these skills to run their critical system workloads. In this series of courses, the learner will be introduced to various operating systems, mainframe applications, and get real-time hands-on experience on an IBM Z server. The skills acquired on completion of this Professional Certificate allows the learner to pursue a career as a mainframe application developer, system programmer, system administrator, or a DBA Practitioner.There are three courses in this specialisation, please be sure to complete all three in order to maximise your time and effort.Course 1: Introduction to Enterprise ComputingCourse 2 : Getting Started on Mainframe with z/OS Commands and PanelsCourse 3 : Basic System Programming on IBM ZOn successful completion of this professional certificate, the learners will be eligible to claim the IBM z/OS Mainframe Practitioner Professional Certificate badge. More information can be found here;Jeff BistiIBM Z Ecosystem ArchitectIBM Systems2,686 Learners3 Courses, IBMIBM offers a wide range of technology and consulting services, a broad portfolio of middleware for collaboration, predictive analytics, software development and systems management, and the world's most advanced servers and supercomputers. Utilizing its business consulting, technology and R&amp,D expertise, IBM helps clients become "smarter" as the planet becomes more digitally interconnected. IBM invests more than $6 billion a year in R&amp,D, just completing its 21st year of patent leadership. IBM Research has received recognition beyond any commercial technology research organization and is home to 5 Nobel Laureates, 9 US National Medals of Technology, 5 US National Medals of Science, 6 Turing Awards, and 10 Inductees in US Inventors Hall of Fame.;Introduction to Enterprise Computing, Getting Started on Mainframe with z/OS Commands and Panels, Basic System Programming on IBM Z;4.8;
Divide and Conquer, Sorting and Searching, and Randomized Algorithms;The primary topics in this part of the specialization are: asymptotic ("Big-oh") notation, sorting and searching, divide and conquer (master method, integer and matrix multiplication, closest pair), and randomized algorithms (QuickSort, contraction algorithm for min cuts).;Tim RoughgardenProfessorComputer Science227,558 Learners6 Courses, Stanford UniversityThe Leland Stanford Junior University, commonly referred to as Stanford University or Stanford, is an American private research university located in Stanford, California on an 8,180-acre (3,310 ha) campus near Palo Alto, California, United States.;Week 1, Week 2, Week 3, Week 4;4.8;
Supply Chain Finance and Blockchain Technology Specialization;New York Institute of Financeâs Supply Chain Finance and Blockchain Technology Specialization focuses on an emerging set of solutions within trade finance, which are being implemented by thousands of financial institutions, leading corporate buyers and their trading partners from around the world.This 4-course Specialization will describe in detail the evolution of traditional trade finance and the shift to supply chain finance, delving into the key elements, available options from which solutions are implemented, and an in-depth view on the success factors. Given that Supply Chain Finance is still evolving, this Specialization focuses on the main challenges, trends and technology developments in the market (such as Blockchain Technology) and provides an insight into the future of supply chain finance in the broader context. When you complete the Specialization, you will gain the knowledge and skills to assess and identify Supply Chain Finance opportunities for a corporate buying organization.;Oliver BelinInstructor4,629 Learners4 Courses, Jack FarmerCurriculum DirectorNew York Institute of Finance18,527 Learners7 Courses, New York Institute of FinanceThe New York Institute of Finance (NYIF), is a global leader in training for financial services and related industries. Started by the New York Stock Exchange in 1922, it now trains 250,000+ professionals in over 120 countries. NYIF courses cover everything from investment banking, asset pricing, insurance and market structure to financial modeling, treasury operations, and accounting. The institute has a faculty of industry leaders and offers a range of program delivery options, including self-study, online courses, and in-person classes. Its US customers include the SEC, the Treasury, Morgan Stanley, Bank of America and most leading worldwide banks.;Introduction to Supply Chain Finance &amp, Blockchain Technology, Key Success Factors in Supply Chain Finance, Supply Chain Finance Market and Fintech Ecosystem, Future Development in Supply Chain Finance and Blockchain Technology;4.6;
Android App Development Specialization;This Specialization enables learners to successfully apply core Java programming languages features &amp, software patterns needed to develop maintainable mobile apps comprised of core Android components, as well as fundamental Java I/O &amp, persistence mechanisms.The Capstone project will integrate the material from throughout the Specialization to exercise and assess the ability of learners to create an interesting Android app by applying knowledge and skills learned in previous MOOCs, including Java programming features, Android Studio tools, Android Activity components, Material Design, file I/O and data persistence, unit testing, and software patterns. The project itself will be similar in design goals to previous assignments, however it will provide less of the skeleton code than earlier MOOCs provide to enable more creativity to learners and greater opportunity for learners to customize the app.;Dr. Jules WhiteAssociate Professor of Computer ScienceElectrical Engineering and Computer Science34,440 Learners4 Courses, Dr. Julie L. JohnsonInstructorEECS98,634 Learners1 Course, Michael WalkerInstructor - Graduate Student pursuing PhD in Computer ScienceEECS106,359 Learners4 Courses, Dr. Douglas C. SchmidtProfessor of Computer Science and Associate Chair of the Computer Science and Engineering ProgramElectrical Engineering and Computer Science120,265 Learners7 Courses, Dr. Jerry RothProfessor of the PracticeElectrical Engineering and Computer Science103,591 Learners2 Courses, Vanderbilt UniversityVanderbilt University, located in Nashville, Tenn., is a private research university and medical center offering a full-range of undergraduate, graduate and professional degrees.;Java for Android, Android App Components - Intents, Activities, and Broadcast Receivers, Android App Components - Services, Local IPC, and Content Providers, Engineering Maintainable Android Apps;4.3;
Open Source Software Development, Linux and Git Specialization;The Open Source Software Development, Linux and Git Specialization will give you a strong foundation for working comfortably and productively in open source development communities. By completing the specialization, youâll have a better understanding of the Linux environment, as well as methods and tools required to successfully use it, and youâll know how to use git, the distributed version control system.;Jerry CoopersteinDirector of TrainingTraining &amp, Certification11,111 Learners4 Courses, The Linux FoundationThe Linux Foundation supports the creation of sustainable open source ecosystems by providing financial and intellectual resources, infrastructure, services, events, and training. Working together, The Linux Foundation and its projects form the most ambitious and successful investment in the creation of shared technology.;Open Source Software Development Methods, Linux for Developers, Linux Tools for Developers, Using Git for Distributed Development;4.5;
Understanding Financial Markets;In this course, you will learn what the main financial markets and their characteristics are as well as how they are linked to the economy. Our very diversified team of experts will start by teaching you how the price of stocks and bonds are computed and why they move while you will become increasingly aware of the notion of risk and why it matters when measuring an investment's performance. The focus will then move to less popular markets such as gold, emerging markets, real estate, hedge funds and private markets. These will be analyzed with an emphasis on their particular risks and return opportunities as well as how they can help in building efficient portfolios. Finally, the policies of central banks and their impact on financial markets will be presented to you along with the link between the economy and the price of financial assets.All along these different steps, experts from UBS, our corporate partner, will show you how the concepts you just acquired are effectively applied in a leading global bank. This focus on practicality means you will not only understand what is going on in global financial markets but also start to figure out how you can use them to achieve financial goals, be it a client's or your own.Course Director and main teaching contributor: Dr. Michel Girardin, Lecturer in Macro-Finance, University of Geneva;University of Geneva- Ines ChaiebSFI Associate Professor of FinanceGeneva Finance Research Institute94,350 Learners3 Courses, University of Geneva- Jonas DemaurexTeaching AssistantGeneva Finance Research Institute95,908 Learners4 Courses, University of Geneva- Rajna Gibson BrandonSFI Senior Chaired Professor of Finance and Managing Director of the GFRIGeneva Finance Research Institute95,908 Learners4 Courses, University of Geneva- Michel GirardinLecturer in Macro-Finance - Project Leader for the "Investment Management" specializationGeneva Finance Research Institute95,952 Learners5 Courses, University of Geneva- Martin HoesliProfessor of Real estate investmentsGeneva Finance Research Institute75,182 Learners1 Course, University of Geneva- Olivier ScailletSFI Senior Chaired Professor of Finance  and Vice-dean (research) at GSEMGeneva Finance Research Institute95,908 Learners4 Courses, University of Geneva- Philip ValtaSFI Assistant Professor of FinanceGeneva Finance Research Institute80,988 Learners3 Courses, Dirk EffenbergerUBS Guest Lecturer, Head CIO Cross-Regional Investment OfficeChief Investment Office, UBS Wealth Management75,182 Learners1 Course, Mark HaefeleUBS Guest Lecturer, Global Chief Investment OfficerWealth Management and Wealth Management Americas75,182 Learners1 Course, Brian NickUBS Guest Lecturer, Strategist Chief Investment Office, UBS Wealth Management Americas75,182 Learners1 Course, Mike RyanUBS Guest Lecturer, Chief Investment StrategistChief Investment Office, UBS Wealth Management Americas75,182 Learners1 Course, Simon SmilesUBS Guest Lecturer, Chief Investment Officer UHNWChief Investment Office, UBS Wealth Management75,182 Learners1 Course, Themis ThemistocleousUBS Guest Lecturer, Head European Investment OfficeChief Investment Office, UBS Wealth Management75,182 Learners1 Course, Thomas WackerUBS Guest Lecturer, Head CIO CreditChief Investment Office, UBS Wealth Management75,182 Learners1 Course, Chris WrightUBS Guest Lecturer, Cross-Asset StrategistChief Investment Office, UBS Wealth Management75,182 Learners1 Course, University of Geneva- Tony BerradaSFI Associate Professor of FinanceGeneva Finance Research Institute95,908 Learners4 Courses, University of GenevaFounded in 1559, the University of Geneva (UNIGE) is one of Europe's leading universities. Devoted to research, education and dialogue, the UNIGE shares the international calling of its host city, Geneva, a centre of international and multicultural activities with a venerable cosmopolitan tradition.;General Introduction and Key Concepts, Major Financial Markets, Other Financial Markets, Financial Markets and the Economy;4.7;
Understanding and Visualizing Data with Python;In this course, learners will be introduced to the field of statistics, including where data come from, study design, data management, and exploring and visualizing data. Learners will identify different types of data, and learn how to visualize, analyze, and interpret summaries for both univariate and multivariate data. Learners will also be introduced to the differences between probability and non-probability sampling from larger populations, the idea of how sample estimates vary, and how inferences can be made about larger populations based on probability sampling.At the end of each week, learners will apply the statistical concepts theyâve learned using Python within the course environment. During these lab-based sessions, learners will discover the different uses of Python as a tool, including the Numpy, Pandas, Statsmodels, Matplotlib, and Seaborn libraries. Tutorial videos are provided to walk learners through the creation of visualizations and data management, all within Python. This course utilizes the Jupyter Notebook environment within Coursera.;Brenda GundersonLecturer IV and Research FellowDepartment of Statistics31,147 Learners3 Courses, Brady T. WestResearch Associate ProfessorInstitute for Social Research31,147 Learners3 Courses, Kerby SheddenProfessorDepartment of Statistics31,147 Learners3 Courses, University of MichiganThe mission of the University of Michigan is to serve the people of Michigan and the world through preeminence in creating, communicating, preserving and applying knowledge, art, and academic values, and in developing leaders and citizens who will challenge the present and enrich the future.;WEEK 1 - INTRODUCTION TO DATA, WEEK 2 - UNIVARIATE DATA, WEEK 3 - MULTIVARIATE DATA, WEEK 4 - POPULATIONS AND SAMPLES;4.7;
Continuous Delivery &amp, DevOps ;Amazon famously delivers new code every 11.6 seconds. Just a few years ago, this was unthinkable: many âcutting edgeâ firms would release software quarterly. When it comes to digital innovation, velocity is critical and many would say itâs the most reliable determinant of success. Bringing an organization to the state of the art (or even functional capability) in this area requires strong work in a combination of disciplines and a combination of both technical and managerial skills. There is no single cookie-cutter approach for achieving this capability. Much like agile, the right focus and formulation depends a lot on the facts and circumstances of the team. This course will provide you with the interdisciplinary skill set to cultivate a continuous deployment capability in your organization. After completing this course, you will be able to: 1. Diagnose a teamâs delivery pipeline and bring forward prioritized recommendations to improve it2. Explain the skill sets and roles involved in DevOps and how they contribute toward a continuous delivery capability3. Review and deliver automation tests across the development stack4. Explain the key jobs of system operations and how todayâs leading techniques and tools apply to them5. Explain how high-functioning teams use DevOps  and related methods to reach a continuous delivery capability 6. Facilitate prioritized, iterative team progress on improving a delivery pipeline;Alex CowanFaculty &amp, Batten FellowDarden School of Business173,364 Learners13 Courses, University of VirginiaA premier institution of higher education, The University of Virginia offers outstanding academics, world-class faculty, and an inspiring, supportive environment. Founded by Thomas Jefferson in 1819, the University is guided by his vision of discovery, innovation, and development of the full potential of students from all walks of life. Through these courses, global learners have an opportunity to study with renowned scholars and thought leaders.;The Importance of Velocity &amp, The Jobs of Delivery, Your Testing Stack, Infrastructure and The Jobs of Ops, Delivering Continuously;4.6;
Machine Learning and Reinforcement Learning in Finance Specialization;The main goal of this specialization is to provide the knowledge and practical skills necessary to develop a strong foundation on core paradigms and algorithms of machine learning (ML), with a particular focus on applications of ML to various practical problems in Finance.The specialization aims at helping students to be able to solve practical ML-amenable problems that they may encounter in real life that include:(1) mapping the problem on a general landscape of available ML methods,(2) choosing particular ML approach(es) that would be most appropriate for resolving the problem, and(3) successfully implementing a solution, and assessing its performance.The specialization is designed for three categories of students:Â· Practitioners working at financial institutions such as banks, asset management firms or hedge fundsÂ· Individuals interested in applications of ML for personal day tradingÂ· Current full-time students pursuing a degree in Finance, Statistics, Computer Science, Mathematics, Physics, Engineering or other related disciplines who want to learn about practical applications of ML in Finance.The modules can also be taken individually to improve relevant skills in a particular area of applications of ML to finance.;Igor Halperin28,651 Learners4 Courses, New York University Tandon School of EngineeringTandon offers comprehensive courses in engineering, applied science and technology. Each course is rooted in a tradition of invention and entrepreneurship.;Guided Tour of Machine Learning in Finance, Fundamentals of Machine Learning in Finance, Reinforcement Learning in Finance, Overview of Advanced Methods of Reinforcement Learning in Finance;3.7;
Applied Plotting, Charting &amp, Data Representation in Python;This course will introduce the learner to information visualization basics, with a focus on reporting and charting using the matplotlib library. The course will start with a design and information literacy perspective, touching on what makes a good and bad visualization, and what statistical measures translate into in terms of visualizations. The second week will focus on the technology used to make visualizations in python, matplotlib, and introduce users to best practices when creating basic charts and how to realize design decisions in the framework. The third week will be a tutorial of functionality available in matplotlib, and demonstrate a variety of basic statistical charts helping learners to identify when a particular method is good for a particular problem. The course will end with a discussion of other forms of structuring and visualizing data. This course should be taken after Introduction to Data Science in Python and before the remainder of the Applied Data Science with Python courses: Applied Machine Learning in Python, Applied Text Mining in Python, and Applied Social Network Analysis in Python.;Christopher Brooks383,880 Learners4 Courses, University of MichiganThe mission of the University of Michigan is to serve the people of Michigan and the world through preeminence in creating, communicating, preserving and applying knowledge, art, and academic values, and in developing leaders and citizens who will challenge the present and enrich the future.;Module 1: Principles of Information Visualization, Module 2: Basic Charting, Module 3: Charting Fundamentals, Module 4: Applied Visualizations;4.5;
Parallel, Concurrent, and Distributed Programming in Java Specialization;Parallel, concurrent, and distributed programming underlies software in multiple domains, ranging from biomedical research to financial services. This specialization is intended for anyone with a basic knowledge of sequential programming in Java, who is motivated to learn how to write parallel, concurrent and distributed programs. Through a collection of three courses (which may be taken in any order or separately), you will learn foundational topics in Parallelism, Concurrency, and Distribution. These courses will prepare you for multithreaded and distributed programming for a wide range of computer platforms, from mobile devices to cloud computing servers.To see an overview video for this Specialization, click here! For an interview with two early-career software engineers on the relevance of parallel computing to their jobs, click here.AcknowledgmentsThe instructor, Prof. Vivek Sarkar, would like to thank Dr. Max Grossman for his contributions to the mini-projects and other course material, Dr. Zoran Budimlic for his contributions to the quizzes, Dr. Max Grossman and Dr. Shams Imam for their contributions to the pedagogic PCDP library used in some of the mini-projects, and all members of the Rice Online team who contributed to the development of the course content (including Martin Calvi, Annette Howe, Seth Tyger, and Chong Zhou).;Vivek SarkarProfessorDepartment of Computer Science28,947 Learners3 Courses, Rice UniversityRice University is consistently ranked among the top 20 universities in the U.S. and the top 100 in the world. Rice has highly respected schools of Architecture, Business, Continuing Studies, Engineering, Humanities, Music, Natural Sciences and Social Sciences and is home to the Baker Institute for Public Policy.;Parallel Programming in Java, Concurrent Programming in Java, Distributed Programming in Java;4.5;
Capstone: Retrieving, Processing, and Visualizing Data with Python;In the capstone, students will build a series of applications to retrieve, process and visualize data using Python.   The projects will involve all the elements of the specialization.  In the first part of the capstone, students will do some visualizations to become familiar with the technologies in use and then will pursue their own project to visualize some other data that they have or can find.  Chapters 15 and 16 from the book âPython for Everybodyâ will serve as the backbone for the capstone. This course covers Python 3.;Charles Russell SeveranceTop InstructorClinical ProfessorSchool of Information1,685,536 Learners19 Courses, University of MichiganThe mission of the University of Michigan is to serve the people of Michigan and the world through preeminence in creating, communicating, preserving and applying knowledge, art, and academic values, and in developing leaders and citizens who will challenge the present and enrich the future.;Welcome to the Capstone, Building a Search Engine, Exploring Data Sources (Project), Spidering and Modeling Email Data, Accessing New Data Sources (Project), Visualizing Email Data, Visualizing new Data Sources (Project);4.6;
Object-Oriented Data Structures in C++;This course teaches learners how to write a program in the C++ language, including how to set up a development environment for writing and debugging C++ code and how to implement data structures as C++ classes. It is the first course in the Accelerated CS Fundamentals specialization, and subsequent courses in this specialization will be using C++ as the language for implementing the data structures covered in class.;Wade Fagen-UlmschneiderTeaching Assistant ProfessorComputer Science19,497 Learners4 Courses, University of Illinois at Urbana-ChampaignThe University of Illinois at Urbana-Champaign is a world leader in research, teaching and public engagement, distinguished by the breadth of its programs, broad academic excellence, and internationally renowned faculty and alumni. Illinois serves the world by creating knowledge, preparing students for lives of impact, and finding solutions to critical societal needs. ;Orientation, Writing a C++ Program, Understanding the C++ Memory Model, Developing C++ Classes, Engineering C++ Software Solutions;4.8;
How Things Work: An Introduction to Physics;An introduction to physics in the context of everyday objects.;Louis A. BloomfieldProfessor of Physics161,795 Learners1 Course, University of VirginiaA premier institution of higher education, The University of Virginia offers outstanding academics, world-class faculty, and an inspiring, supportive environment. Founded by Thomas Jefferson in 1819, the University is guided by his vision of discovery, innovation, and development of the full potential of students from all walks of life. Through these courses, global learners have an opportunity to study with renowned scholars and thought leaders.;Course Introduction, Skating, Falling Balls, Ramps, Seesaws, Wheels, Bumper Cars, Final;4.8;
IntroducciÃ³n a Data Science: ProgramaciÃ³n EstadÃ­stica con R;Este curso te proporcionarÃ¡ las bases del lenguaje de programaciÃ³n estadÃ­stica R, la lengua franca de la estadÃ­stica, el cual te permitirÃ¡ escribir programas que lean, manipulen y analicen datos cuantitativos. Te explicaremos la instalaciÃ³n del lenguaje, tambiÃ©n verÃ¡s una introducciÃ³n a los sistemas base de grÃ¡ficos y al paquete para graficar ggplot2, para visualizar estos datos. AdemÃ¡s tambiÃ©n abordarÃ¡s la utilizaciÃ³n de uno de los IDEs mÃ¡s populares entre la comunidad de usuarios de R, llamado RStudio.ObjetivoAl tÃ©rmino del curso:UtilizarÃ¡s el lenguaje de programaciÃ³n R con el fin de manipular datos, generar anÃ¡lisis estadÃ­sticos y representaciÃ³n grÃ¡fica, a travÃ©s del procesamiento de datos cuantitativos.Forma de trabajoEste curso busca introducirte en el lenguaje de programaciÃ³n estadÃ­stica R, un lenguaje computacional diseÃ±ado para el anÃ¡lisis estadÃ­stico de datos. Este curso estÃ¡ dirigido a estudiantes y profesionales que tienen interÃ©s en poder utilizar esta herramienta, para leer, manipular, analizar y graficar datos. UtilizarÃ¡s un IDE (Ambiente de Desarrollo Integrado) muy popular para trabajar con el lenguaje R, llamado RStudio, que se ha vuelto el IDE de facto para programar en R.En cada mÃ³dulo encontrarÃ¡s videos que te guiarÃ¡n en la instalaciÃ³n de las herramientas a utilizar, asÃ­ como explicaciones de las operaciones bÃ¡sicas y los elementos especÃ­ficos que ofrecen un manejo mÃ¡s profundo del lenguaje. TambiÃ©n hallarÃ¡s algunas referencias bibliogrÃ¡ficas para ahondar en el tema que sea de tu interÃ©s.Para complementar las lecciones, realizarÃ¡s prÃ¡cticas con el lenguaje, las cuales tendrÃ¡n valor para la evaluaciÃ³n.;Carlos Ernesto LÃ³pez NatarÃ©nTÃ©cnico AcadÃ©mico SecretarÃ­a TÃ©cnica de CÃ³mputo, Telecomunicaciones, DiseÃ±o y FotografÃ­a, Instituto de FÃ­sica, UNAM136,454 Learners1 Course, Universidad Nacional AutÃ³noma de MÃ©xicoLa Universidad Nacional AutÃ³noma de MÃ©xico fue fundada el 21 de septiembre de 1551 con el nombre de la Real y Pontificia Universidad de MÃ©xico. Es la mÃ¡s grande e importante universidad de MÃ©xico e IberoamÃ©rica. Tiene como propÃ³sito primordial estar al servicio del paÃ­s y de la humanidad, formar profesionistas Ãºtiles a la sociedad, organizar y realizar investigaciones, principalmente acerca de las condiciones y problemas nacionales, y extender con la mayor amplitud posible, los beneficios de la cultura.;InstalaciÃ³n de Herramientas, IntroducciÃ³n al Lenguaje, UtilizaciÃ³n del Lenguaje, Acercamiento al Sistema de GrÃ¡ficos de R, Expresiones Regulares, GraficaciÃ³n con ggplot2 y SimulaciÃ³n;4.7;
Mastering Software Development in R Specialization;R is a programming language and a free software environment for statistical computing and graphics, widely used by data analysts, data scientists and statisticians. This Specialization covers R software development for building data science tools. As the field of data science evolves, it has become clear that software development skills are essential for producing and scaling useful data science results and products.This Specialization will give you rigorous training in the R language, including the skills for handling complex data, building R packages, and developing custom data visualizations. Youâll be introduced to indispensable R libraries for data manipulation, like tidyverse, and data visualization and graphics, like ggplot2. Youâll learn modern software development practices to build tools that are highly reusable, modular, and suitable for use in a team-based environment or a community of developers.This Specialization is designed to serve both data analysts, who may want to gain more familiarity with hands-on, fundamental software skills for their everyday work, as well as data mining experts and data scientists, who may want to use R to scale their developing and programming skills, and further their careers as data science experts.;Roger D. Peng, PhDAssociate Professor, BiostatisticsBloomberg School of Public Health963,768 Learners22 Courses, Brooke AndersonAssistant Professor, Environmental &amp, Radiological Health SciencesColorado State University51,522 Learners5 Courses, Johns Hopkins UniversityThe mission of The Johns Hopkins University is to educate its students and cultivate their capacity for life-long learning, to foster independent and original research, and to bring the benefits of discovery to the world.;The R Programming Environment, Advanced R Programming, Building R Packages, Building Data Visualization Tools;4.2;
